rep_id,account_id,assignment_start_date,assignment_end_date
2,396,2024-01-01,
2,405,2024-01-01,
2,407,2024-01-01,
2,411,2024-01-01,
2,412,2024-01-01,
2,418,2024-01-01,
2,424,2024-01-01,
2,426,2024-01-01,
2,428,2024-01-01,
2,433,2024-01-01,
2,437,2024-01-01,
2,438,2024-01-01,
2,441,2024-01-01,
2,443,2024-01-01,
2,445,2024-01-01,
2,451,2024-01-01,
2,455,2024-01-01,
2,458,2024-01-01,
2,459,2024-01-01,
2,460,2024-01-01,
2,465,2024-01-01,
2,471,2024-01-01,
2,474,2024-01-01,
2,477,2024-01-01,
2,483,2024-01-01,
2,486,2024-01-01,
2,487,2024-01-01,
2,492,2024-01-01,
2,495,2024-01-01,
2,500,2024-01-01,
2,507,2024-01-01,
2,509,2024-01-01,
2,510,2024-01-01,
2,511,2024-01-01,
2,524,2024-01-01,
2,527,2024-01-01,
2,530,2024-01-01,
2,532,2024-01-01,
2,538,2024-01-01,
2,555,2024-01-01,
2,558,2024-01-01,
2,559,2024-01-01,
2,560,2024-01-01,
2,563,2024-01-01,
2,567,2024-01-01,
2,568,2024-01-01,
2,578,2024-01-01,
2,579,2024-01-01,
2,580,2024-01-01,
2,582,2024-01-01,
2,585,2024-01-01,
2,587,2024-01-01,
2,588,2024-01-01,
2,589,2024-01-01,
2,590,2024-01-01,
2,592,2024-01-01,
2,595,2024-01-01,
2,599,2024-01-01,
2,602,2024-01-01,
2,603,2024-01-01,
2,605,2024-01-01,
2,609,2024-01-01,
2,615,2024-01-01,
2,619,2024-01-01,
2,620,2024-01-01,
2,622,2024-01-01,
2,632,2024-01-01,
2,633,2024-01-01,
2,634,2024-01-01,
2,639,2024-01-01,
2,646,2024-01-01,
2,652,2024-01-01,
2,657,2024-01-01,
2,658,2024-01-01,
2,661,2024-01-01,
2,665,2024-01-01,
2,666,2024-01-01,
2,668,2024-01-01,
2,671,2024-01-01,
2,680,2024-01-01,
2,681,2024-01-01,
2,683,2024-01-01,
2,687,2024-01-01,
2,693,2024-01-01,
2,695,2024-01-01,
2,696,2024-01-01,
2,697,2024-01-01,
2,699,2024-01-01,
2,700,2024-01-01,
2,702,2024-01-01,
2,704,2024-01-01,
2,709,2024-01-01,
2,711,2024-01-01,
2,714,2024-01-01,
2,720,2024-01-01,
2,721,2024-01-01,
2,724,2024-01-01,
2,726,2024-01-01,
2,727,2024-01-01,
2,730,2024-01-01,
2,731,2024-01-01,
2,734,2024-01-01,
2,736,2024-01-01,
2,740,2024-01-01,
2,746,2024-01-01,
2,747,2024-01-01,
2,749,2024-01-01,
2,763,2024-01-01,
2,765,2024-01-01,
2,767,2024-01-01,
2,768,2024-01-01,
2,769,2024-01-01,
2,770,2024-01-01,
2,776,2024-01-01,
2,777,2024-01-01,
2,780,2024-01-01,
2,783,2024-01-01,
2,785,2024-01-01,
2,787,2024-01-01,
2,788,2024-01-01,
2,790,2024-01-01,
2,791,2024-01-01,
2,794,2024-01-01,
2,806,2024-01-01,
2,808,2024-01-01,
2,810,2024-01-01,
2,811,2024-01-01,
2,815,2024-01-01,
2,816,2024-01-01,
2,818,2024-01-01,
2,819,2024-01-01,
2,821,2024-01-01,
2,825,2024-01-01,
2,831,2024-01-01,
2,833,2024-01-01,
2,834,2024-01-01,
2,836,2024-01-01,
2,840,2024-01-01,
2,841,2024-01-01,
2,849,2024-01-01,
2,857,2024-01-01,
2,859,2024-01-01,
2,861,2024-01-01,
2,864,2024-01-01,
2,865,2024-01-01,
2,869,2024-01-01,
2,870,2024-01-01,
2,871,2024-01-01,
2,874,2024-01-01,
2,881,2024-01-01,
2,886,2024-01-01,
2,895,2024-01-01,
2,897,2024-01-01,
2,899,2024-01-01,
2,900,2024-01-01,
2,902,2024-01-01,
2,905,2024-01-01,
2,907,2024-01-01,
2,910,2024-01-01,
2,919,2024-01-01,
2,920,2024-01-01,
2,921,2024-01-01,
2,924,2024-01-01,
2,928,2024-01-01,
2,929,2024-01-01,
2,930,2024-01-01,
2,931,2024-01-01,
2,932,2024-01-01,
2,933,2024-01-01,
2,938,2024-01-01,
2,945,2024-01-01,
2,958,2024-01-01,
2,965,2024-01-01,
2,973,2024-01-01,
2,974,2024-01-01,
2,978,2024-01-01,
2,980,2024-01-01,
2,983,2024-01-01,
2,992,2024-01-01,
2,994,2024-01-01,
2,998,2024-01-01,
2,1008,2024-01-01,
2,1012,2024-01-01,
2,1017,2024-01-01,
2,1018,2024-01-01,
2,1020,2024-01-01,
2,1021,2024-01-01,
2,1024,2024-01-01,
2,1028,2024-01-01,
2,1030,2024-01-01,
2,1031,2024-01-01,
2,1033,2024-01-01,
2,1034,2024-01-01,
2,1042,2024-01-01,
2,1044,2024-01-01,
2,1048,2024-01-01,
2,1055,2024-01-01,
2,1057,2024-01-01,
2,1059,2024-01-01,
2,1060,2024-01-01,
2,1061,2024-01-01,
2,1064,2024-01-01,
2,1065,2024-01-01,
2,1066,2024-01-01,
2,1070,2024-01-01,
2,1077,2024-01-01,
2,1082,2024-01-01,
2,1085,2024-01-01,
2,1086,2024-01-01,
2,1090,2024-01-01,
2,1091,2024-01-01,
2,1094,2024-01-01,
2,1097,2024-01-01,
2,1099,2024-01-01,
2,1103,2024-01-01,
2,1109,2024-01-01,
2,1115,2024-01-01,
2,1117,2024-01-01,
2,1122,2024-01-01,
2,1123,2024-01-01,
2,1125,2024-01-01,
2,1132,2024-01-01,
2,1134,2024-01-01,
2,1136,2024-01-01,
2,1138,2024-01-01,
2,1150,2024-01-01,
2,1152,2024-01-01,
2,1158,2024-01-01,
2,1159,2024-01-01,
2,1160,2024-01-01,
2,1162,2024-01-01,
2,1163,2024-01-01,
2,1174,2024-01-01,
2,1177,2024-01-01,
2,1181,2024-01-01,
2,1186,2024-01-01,
2,1188,2024-01-01,
2,1191,2024-01-01,
2,1193,2024-01-01,
2,1194,2024-01-01,
2,1195,2024-01-01,
2,1196,2024-01-01,
2,1197,2024-01-01,
2,1198,2024-01-01,
2,1200,2024-01-01,
2,1202,2024-01-01,
2,1203,2024-01-01,
2,1207,2024-01-01,
2,1209,2024-01-01,
2,1210,2024-01-01,
2,1214,2024-01-01,
2,1221,2024-01-01,
2,1230,2024-01-01,
2,1233,2024-01-01,
2,1245,2024-01-01,
2,1246,2024-01-01,
2,1253,2024-01-01,
2,1265,2024-01-01,
2,1272,2024-01-01,
2,1273,2024-01-01,
2,1275,2024-01-01,
2,1276,2024-01-01,
2,1278,2024-01-01,
2,1281,2024-01-01,
2,1287,2024-01-01,
2,1289,2024-01-01,
2,1297,2024-01-01,
2,1311,2024-01-01,
2,1312,2024-01-01,
2,1314,2024-01-01,
2,1317,2024-01-01,
2,1318,2024-01-01,
2,1321,2024-01-01,
2,1324,2024-01-01,
2,1327,2024-01-01,
2,1330,2024-01-01,
2,1335,2024-01-01,
2,1338,2024-01-01,
2,1340,2024-01-01,
2,1342,2024-01-01,
2,1348,2024-01-01,
2,1352,2024-01-01,
2,1356,2024-01-01,
2,1364,2024-01-01,
2,1370,2024-01-01,
2,1372,2024-01-01,
2,1373,2024-01-01,
2,1375,2024-01-01,
2,1376,2024-01-01,
2,1378,2024-01-01,
2,1382,2024-01-01,
2,1384,2024-01-01,
2,1385,2024-01-01,
2,1387,2024-01-01,
2,1390,2024-01-01,
2,1395,2024-01-01,
2,1397,2024-01-01,
2,1401,2024-01-01,
2,1403,2024-01-01,
2,1405,2024-01-01,
2,1406,2024-01-01,
2,1410,2024-01-01,
2,1417,2024-01-01,
2,1420,2024-01-01,
2,1424,2024-01-01,
2,1429,2024-01-01,
2,1432,2024-01-01,
2,1435,2024-01-01,
2,1444,2024-01-01,
2,1445,2024-01-01,
2,1449,2024-01-01,
2,1451,2024-01-01,
2,1454,2024-01-01,
2,1455,2024-01-01,
2,1456,2024-01-01,
2,1457,2024-01-01,
2,1460,2024-01-01,
2,1462,2024-01-01,
2,1463,2024-01-01,
2,1464,2024-01-01,
2,1465,2024-01-01,
2,1469,2024-01-01,
2,1471,2024-01-01,
2,1472,2024-01-01,
2,1473,2024-01-01,
2,1474,2024-01-01,
2,1476,2024-01-01,
2,1481,2024-01-01,
2,1482,2024-01-01,
2,1484,2024-01-01,
2,1485,2024-01-01,
2,1487,2024-01-01,
2,1488,2024-01-01,
2,1489,2024-01-01,
2,1490,2024-01-01,
2,1491,2024-01-01,
2,1495,2024-01-01,
2,1499,2024-01-01,
2,1501,2024-01-01,
2,1507,2024-01-01,
2,1508,2024-01-01,
2,1513,2024-01-01,
2,1517,2024-01-01,
2,1524,2024-01-01,
2,1525,2024-01-01,
2,1526,2024-01-01,
2,1530,2024-01-01,
2,1532,2024-01-01,
2,1533,2024-01-01,
2,1538,2024-01-01,
2,1539,2024-01-01,
2,1540,2024-01-01,
2,1545,2024-01-01,
2,1548,2024-01-01,
2,1551,2024-01-01,
2,1553,2024-01-01,
2,1556,2024-01-01,
2,1557,2024-01-01,
2,1562,2024-01-01,
2,1569,2024-01-01,
2,1570,2024-01-01,
2,1573,2024-01-01,
2,1574,2024-01-01,
2,1576,2024-01-01,
2,1578,2024-01-01,
2,1590,2024-01-01,
2,1592,2024-01-01,
2,1604,2024-01-01,
2,1606,2024-01-01,
2,1608,2024-01-01,
2,1613,2024-01-01,
2,1616,2024-01-01,
2,1617,2024-01-01,
2,1618,2024-01-01,
2,1623,2024-01-01,
2,1628,2024-01-01,
2,1630,2024-01-01,
2,1633,2024-01-01,
2,1638,2024-01-01,
2,1641,2024-01-01,
2,1647,2024-01-01,
2,1653,2024-01-01,
2,1654,2024-01-01,
2,1655,2024-01-01,
2,1658,2024-01-01,
2,1659,2024-01-01,
2,1660,2024-01-01,
2,1662,2024-01-01,
2,1665,2024-01-01,
2,1669,2024-01-01,
2,1673,2024-01-01,
2,1675,2024-01-01,
2,1676,2024-01-01,
2,1680,2024-01-01,
2,1687,2024-01-01,
2,1690,2024-01-01,
2,1692,2024-01-01,
2,1694,2024-01-01,
2,1695,2024-01-01,
2,1697,2024-01-01,
2,1700,2024-01-01,
2,1702,2024-01-01,
2,1711,2024-01-01,
2,1716,2024-01-01,
2,1723,2024-01-01,
2,1724,2024-01-01,
2,1725,2024-01-01,
2,1726,2024-01-01,
2,1729,2024-01-01,
2,1732,2024-01-01,
2,1740,2024-01-01,
2,1748,2024-01-01,
2,1750,2024-01-01,
2,1751,2024-01-01,
2,1754,2024-01-01,
2,1755,2024-01-01,
2,1757,2024-01-01,
2,1758,2024-01-01,
2,1760,2024-01-01,
2,1763,2024-01-01,
2,1770,2024-01-01,
2,1779,2024-01-01,
2,1786,2024-01-01,
2,1789,2024-01-01,
2,1795,2024-01-01,
2,1798,2024-01-01,
2,1800,2024-01-01,
2,1812,2024-01-01,
2,1814,2024-01-01,
2,1815,2024-01-01,
2,1819,2024-01-01,
2,1826,2024-01-01,
2,1828,2024-01-01,
2,1829,2024-01-01,
2,1832,2024-01-01,
2,1834,2024-01-01,
2,1835,2024-01-01,
2,1841,2024-01-01,
2,1847,2024-01-01,
2,1849,2024-01-01,
2,1854,2024-01-01,
2,1858,2024-01-01,
2,1863,2024-01-01,
2,1866,2024-01-01,
2,1868,2024-01-01,
2,1869,2024-01-01,
2,1889,2024-01-01,
2,1890,2024-01-01,
2,1893,2024-01-01,
2,1901,2024-01-01,
2,1903,2024-01-01,
2,1907,2024-01-01,
2,1909,2024-01-01,
2,1910,2024-01-01,
2,1912,2024-01-01,
2,1915,2024-01-01,
2,1916,2024-01-01,
2,1921,2024-01-01,
2,1926,2024-01-01,
2,1927,2024-01-01,
2,1934,2024-01-01,
2,1938,2024-01-01,
2,1942,2024-01-01,
2,1943,2024-01-01,
2,1947,2024-01-01,
2,1949,2024-01-01,
2,1951,2024-01-01,
2,1953,2024-01-01,
2,1956,2024-01-01,
2,1961,2024-01-01,
2,1967,2024-01-01,
2,1974,2024-01-01,
2,1976,2024-01-01,
2,1978,2024-01-01,
2,1981,2024-01-01,
2,1983,2024-01-01,
2,1988,2024-01-01,
2,1990,2024-01-01,
2,1991,2024-01-01,
2,1992,2024-01-01,
3,1,2024-01-01,
3,8,2024-01-01,
3,12,2024-01-01,
3,13,2024-01-01,
3,16,2024-01-01,
3,26,2024-01-01,
3,27,2024-01-01,
3,31,2024-01-01,
3,34,2024-01-01,
3,38,2024-01-01,
3,40,2024-01-01,
3,46,2024-01-01,
3,47,2024-01-01,
3,51,2024-01-01,
3,53,2024-01-01,
3,54,2024-01-01,
3,56,2024-01-01,
3,59,2024-01-01,
3,66,2024-01-01,
3,67,2024-01-01,
3,69,2024-01-01,
3,70,2024-01-01,
3,79,2024-01-01,
3,81,2024-01-01,
3,87,2024-01-01,
3,88,2024-01-01,
3,91,2024-01-01,
3,96,2024-01-01,
3,102,2024-01-01,
3,107,2024-01-01,
3,108,2024-01-01,
3,109,2024-01-01,
3,113,2024-01-01,
3,116,2024-01-01,
3,121,2024-01-01,
3,122,2024-01-01,
3,132,2024-01-01,
3,138,2024-01-01,
3,141,2024-01-01,
3,144,2024-01-01,
3,145,2024-01-01,
3,148,2024-01-01,
3,150,2024-01-01,
3,152,2024-01-01,
3,156,2024-01-01,
3,157,2024-01-01,
3,163,2024-01-01,
3,166,2024-01-01,
3,169,2024-01-01,
3,176,2024-01-01,
3,178,2024-01-01,
3,180,2024-01-01,
3,186,2024-01-01,
3,189,2024-01-01,
3,191,2024-01-01,
3,194,2024-01-01,
3,200,2024-01-01,
3,204,2024-01-01,
3,205,2024-01-01,
3,211,2024-01-01,
3,216,2024-01-01,
3,221,2024-01-01,
3,222,2024-01-01,
3,223,2024-01-01,
3,226,2024-01-01,
3,230,2024-01-01,
3,231,2024-01-01,
3,233,2024-01-01,
3,234,2024-01-01,
3,236,2024-01-01,
3,237,2024-01-01,
3,238,2024-01-01,
3,243,2024-01-01,
3,256,2024-01-01,
3,259,2024-01-01,
3,268,2024-01-01,
3,275,2024-01-01,
3,279,2024-01-01,
3,280,2024-01-01,
3,284,2024-01-01,
3,289,2024-01-01,
3,295,2024-01-01,
3,299,2024-01-01,
3,301,2024-01-01,
3,302,2024-01-01,
3,303,2024-01-01,
3,309,2024-01-01,
3,311,2024-01-01,
3,312,2024-01-01,
3,318,2024-01-01,
3,320,2024-01-01,
3,326,2024-01-01,
3,329,2024-01-01,
3,332,2024-01-01,
3,334,2024-01-01,
3,336,2024-01-01,
3,337,2024-01-01,
3,339,2024-01-01,
3,353,2024-01-01,
3,354,2024-01-01,
3,355,2024-01-01,
3,357,2024-01-01,
3,358,2024-01-01,
3,359,2024-01-01,
3,361,2024-01-01,
3,378,2024-01-01,
3,381,2024-01-01,
3,386,2024-01-01,
3,390,2024-01-01,
3,394,2024-01-01,
3,395,2024-01-01,
3,402,2024-01-01,
3,404,2024-01-01,
3,409,2024-01-01,
3,412,2024-01-01,
3,414,2024-01-01,
3,416,2024-01-01,
3,418,2024-01-01,
3,419,2024-01-01,
3,420,2024-01-01,
3,425,2024-01-01,
3,427,2024-01-01,
3,430,2024-01-01,
3,433,2024-01-01,
3,436,2024-01-01,
3,443,2024-01-01,
3,444,2024-01-01,
3,446,2024-01-01,
3,449,2024-01-01,
3,456,2024-01-01,
3,457,2024-01-01,
3,463,2024-01-01,
3,464,2024-01-01,
3,466,2024-01-01,
3,468,2024-01-01,
3,470,2024-01-01,
3,473,2024-01-01,
3,475,2024-01-01,
3,476,2024-01-01,
3,478,2024-01-01,
3,480,2024-01-01,
3,482,2024-01-01,
3,483,2024-01-01,
3,489,2024-01-01,
3,493,2024-01-01,
3,497,2024-01-01,
3,500,2024-01-01,
3,502,2024-01-01,
3,503,2024-01-01,
3,505,2024-01-01,
3,506,2024-01-01,
3,509,2024-01-01,
3,510,2024-01-01,
3,513,2024-01-01,
3,519,2024-01-01,
3,530,2024-01-01,
3,534,2024-01-01,
3,536,2024-01-01,
3,538,2024-01-01,
3,542,2024-01-01,
3,552,2024-01-01,
3,559,2024-01-01,
3,562,2024-01-01,
3,565,2024-01-01,
3,568,2024-01-01,
3,569,2024-01-01,
3,570,2024-01-01,
3,571,2024-01-01,
3,573,2024-01-01,
3,581,2024-01-01,
3,582,2024-01-01,
3,583,2024-01-01,
3,591,2024-01-01,
3,598,2024-01-01,
3,603,2024-01-01,
3,604,2024-01-01,
3,606,2024-01-01,
3,607,2024-01-01,
3,609,2024-01-01,
3,614,2024-01-01,
3,615,2024-01-01,
3,616,2024-01-01,
3,617,2024-01-01,
3,623,2024-01-01,
3,624,2024-01-01,
3,627,2024-01-01,
3,634,2024-01-01,
3,636,2024-01-01,
3,637,2024-01-01,
3,651,2024-01-01,
3,654,2024-01-01,
3,660,2024-01-01,
3,662,2024-01-01,
3,667,2024-01-01,
3,669,2024-01-01,
3,670,2024-01-01,
3,673,2024-01-01,
3,679,2024-01-01,
3,680,2024-01-01,
3,681,2024-01-01,
3,685,2024-01-01,
3,688,2024-01-01,
3,697,2024-01-01,
3,699,2024-01-01,
3,700,2024-01-01,
3,705,2024-01-01,
3,708,2024-01-01,
3,712,2024-01-01,
3,715,2024-01-01,
3,717,2024-01-01,
3,718,2024-01-01,
3,720,2024-01-01,
3,723,2024-01-01,
3,726,2024-01-01,
3,728,2024-01-01,
3,737,2024-01-01,
3,741,2024-01-01,
3,742,2024-01-01,
3,744,2024-01-01,
3,746,2024-01-01,
3,755,2024-01-01,
3,759,2024-01-01,
3,762,2024-01-01,
3,765,2024-01-01,
3,766,2024-01-01,
3,768,2024-01-01,
3,769,2024-01-01,
3,770,2024-01-01,
3,771,2024-01-01,
3,774,2024-01-01,
3,775,2024-01-01,
3,778,2024-01-01,
3,780,2024-01-01,
3,781,2024-01-01,
3,786,2024-01-01,
3,787,2024-01-01,
3,788,2024-01-01,
3,798,2024-01-01,
3,801,2024-01-01,
3,802,2024-01-01,
3,803,2024-01-01,
3,810,2024-01-01,
3,814,2024-01-01,
3,816,2024-01-01,
3,823,2024-01-01,
3,824,2024-01-01,
3,829,2024-01-01,
3,842,2024-01-01,
3,846,2024-01-01,
3,848,2024-01-01,
3,859,2024-01-01,
3,860,2024-01-01,
3,861,2024-01-01,
3,863,2024-01-01,
3,864,2024-01-01,
3,865,2024-01-01,
3,866,2024-01-01,
3,869,2024-01-01,
3,871,2024-01-01,
3,872,2024-01-01,
3,874,2024-01-01,
3,875,2024-01-01,
3,878,2024-01-01,
3,880,2024-01-01,
3,882,2024-01-01,
3,886,2024-01-01,
3,887,2024-01-01,
3,888,2024-01-01,
3,891,2024-01-01,
3,893,2024-01-01,
3,895,2024-01-01,
3,900,2024-01-01,
3,915,2024-01-01,
3,922,2024-01-01,
3,924,2024-01-01,
3,925,2024-01-01,
3,931,2024-01-01,
3,936,2024-01-01,
3,957,2024-01-01,
3,961,2024-01-01,
3,962,2024-01-01,
3,966,2024-01-01,
3,967,2024-01-01,
3,971,2024-01-01,
3,973,2024-01-01,
3,975,2024-01-01,
3,981,2024-01-01,
3,985,2024-01-01,
3,986,2024-01-01,
3,987,2024-01-01,
3,991,2024-01-01,
3,995,2024-01-01,
3,996,2024-01-01,
3,999,2024-01-01,
3,1002,2024-01-01,
3,1006,2024-01-01,
3,1009,2024-01-01,
3,1012,2024-01-01,
3,1014,2024-01-01,
3,1024,2024-01-01,
3,1031,2024-01-01,
3,1033,2024-01-01,
3,1036,2024-01-01,
3,1037,2024-01-01,
3,1038,2024-01-01,
3,1039,2024-01-01,
3,1042,2024-01-01,
3,1044,2024-01-01,
3,1046,2024-01-01,
3,1047,2024-01-01,
3,1050,2024-01-01,
3,1055,2024-01-01,
3,1059,2024-01-01,
3,1063,2024-01-01,
3,1066,2024-01-01,
3,1069,2024-01-01,
3,1070,2024-01-01,
3,1072,2024-01-01,
3,1075,2024-01-01,
3,1076,2024-01-01,
3,1077,2024-01-01,
3,1078,2024-01-01,
3,1079,2024-01-01,
3,1082,2024-01-01,
3,1083,2024-01-01,
3,1086,2024-01-01,
3,1095,2024-01-01,
3,1097,2024-01-01,
3,1098,2024-01-01,
3,1100,2024-01-01,
3,1103,2024-01-01,
3,1105,2024-01-01,
3,1106,2024-01-01,
3,1108,2024-01-01,
3,1110,2024-01-01,
3,1112,2024-01-01,
3,1117,2024-01-01,
3,1118,2024-01-01,
3,1119,2024-01-01,
3,1120,2024-01-01,
3,1124,2024-01-01,
3,1126,2024-01-01,
3,1129,2024-01-01,
3,1131,2024-01-01,
3,1132,2024-01-01,
3,1135,2024-01-01,
3,1139,2024-01-01,
3,1140,2024-01-01,
3,1141,2024-01-01,
3,1143,2024-01-01,
3,1149,2024-01-01,
3,1152,2024-01-01,
3,1161,2024-01-01,
3,1163,2024-01-01,
3,1164,2024-01-01,
3,1168,2024-01-01,
3,1172,2024-01-01,
3,1175,2024-01-01,
3,1180,2024-01-01,
3,1182,2024-01-01,
3,1186,2024-01-01,
3,1191,2024-01-01,
3,1198,2024-01-01,
3,1200,2024-01-01,
3,1210,2024-01-01,
3,1213,2024-01-01,
3,1218,2024-01-01,
3,1220,2024-01-01,
3,1222,2024-01-01,
3,1229,2024-01-01,
3,1230,2024-01-01,
3,1232,2024-01-01,
3,1234,2024-01-01,
3,1240,2024-01-01,
3,1241,2024-01-01,
3,1243,2024-01-01,
3,1248,2024-01-01,
3,1251,2024-01-01,
3,1254,2024-01-01,
3,1262,2024-01-01,
3,1269,2024-01-01,
3,1270,2024-01-01,
3,1274,2024-01-01,
3,1279,2024-01-01,
3,1280,2024-01-01,
3,1282,2024-01-01,
3,1286,2024-01-01,
3,1291,2024-01-01,
3,1293,2024-01-01,
3,1295,2024-01-01,
3,1299,2024-01-01,
3,1303,2024-01-01,
3,1309,2024-01-01,
3,1315,2024-01-01,
3,1316,2024-01-01,
3,1325,2024-01-01,
3,1329,2024-01-01,
3,1333,2024-01-01,
3,1336,2024-01-01,
3,1339,2024-01-01,
3,1342,2024-01-01,
3,1345,2024-01-01,
3,1346,2024-01-01,
3,1348,2024-01-01,
3,1357,2024-01-01,
3,1360,2024-01-01,
3,1361,2024-01-01,
3,1362,2024-01-01,
3,1364,2024-01-01,
3,1368,2024-01-01,
3,1371,2024-01-01,
3,1373,2024-01-01,
3,1374,2024-01-01,
3,1382,2024-01-01,
3,1383,2024-01-01,
3,1385,2024-01-01,
3,1394,2024-01-01,
3,1399,2024-01-01,
3,1401,2024-01-01,
3,1404,2024-01-01,
3,1405,2024-01-01,
3,1406,2024-01-01,
3,1416,2024-01-01,
3,1417,2024-01-01,
3,1419,2024-01-01,
3,1422,2024-01-01,
3,1426,2024-01-01,
3,1430,2024-01-01,
3,1443,2024-01-01,
3,1448,2024-01-01,
3,1452,2024-01-01,
3,1457,2024-01-01,
3,1459,2024-01-01,
3,1463,2024-01-01,
3,1466,2024-01-01,
3,1468,2024-01-01,
3,1472,2024-01-01,
3,1475,2024-01-01,
3,1480,2024-01-01,
3,1484,2024-01-01,
3,1489,2024-01-01,
3,1495,2024-01-01,
3,1504,2024-01-01,
3,1506,2024-01-01,
3,1508,2024-01-01,
3,1513,2024-01-01,
3,1516,2024-01-01,
3,1518,2024-01-01,
3,1521,2024-01-01,
3,1524,2024-01-01,
3,1526,2024-01-01,
3,1538,2024-01-01,
3,1540,2024-01-01,
3,1542,2024-01-01,
3,1551,2024-01-01,
3,1556,2024-01-01,
3,1559,2024-01-01,
3,1563,2024-01-01,
3,1565,2024-01-01,
3,1566,2024-01-01,
3,1567,2024-01-01,
3,1568,2024-01-01,
3,1572,2024-01-01,
3,1573,2024-01-01,
3,1576,2024-01-01,
3,1582,2024-01-01,
3,1583,2024-01-01,
3,1587,2024-01-01,
3,1589,2024-01-01,
3,1596,2024-01-01,
3,1597,2024-01-01,
3,1600,2024-01-01,
3,1602,2024-01-01,
3,1603,2024-01-01,
3,1609,2024-01-01,
3,1613,2024-01-01,
3,1615,2024-01-01,
3,1616,2024-01-01,
3,1618,2024-01-01,
3,1619,2024-01-01,
3,1623,2024-01-01,
3,1625,2024-01-01,
3,1626,2024-01-01,
3,1630,2024-01-01,
3,1635,2024-01-01,
3,1636,2024-01-01,
3,1639,2024-01-01,
3,1642,2024-01-01,
3,1651,2024-01-01,
3,1652,2024-01-01,
3,1655,2024-01-01,
3,1657,2024-01-01,
3,1659,2024-01-01,
3,1661,2024-01-01,
3,1667,2024-01-01,
3,1672,2024-01-01,
3,1675,2024-01-01,
3,1676,2024-01-01,
3,1681,2024-01-01,
3,1682,2024-01-01,
3,1688,2024-01-01,
3,1690,2024-01-01,
3,1695,2024-01-01,
3,1701,2024-01-01,
3,1702,2024-01-01,
3,1704,2024-01-01,
3,1706,2024-01-01,
3,1709,2024-01-01,
3,1715,2024-01-01,
3,1716,2024-01-01,
3,1718,2024-01-01,
3,1719,2024-01-01,
3,1721,2024-01-01,
3,1722,2024-01-01,
3,1727,2024-01-01,
3,1730,2024-01-01,
3,1735,2024-01-01,
3,1737,2024-01-01,
3,1741,2024-01-01,
3,1743,2024-01-01,
3,1747,2024-01-01,
3,1748,2024-01-01,
3,1750,2024-01-01,
3,1751,2024-01-01,
3,1754,2024-01-01,
3,1756,2024-01-01,
3,1760,2024-01-01,
3,1762,2024-01-01,
3,1764,2024-01-01,
3,1767,2024-01-01,
3,1773,2024-01-01,
3,1776,2024-01-01,
3,1778,2024-01-01,
3,1779,2024-01-01,
3,1791,2024-01-01,
3,1796,2024-01-01,
3,1797,2024-01-01,
3,1799,2024-01-01,
3,1802,2024-01-01,
3,1804,2024-01-01,
3,1811,2024-01-01,
3,1817,2024-01-01,
3,1818,2024-01-01,
3,1821,2024-01-01,
3,1823,2024-01-01,
3,1824,2024-01-01,
3,1828,2024-01-01,
3,1830,2024-01-01,
3,1833,2024-01-01,
3,1836,2024-01-01,
3,1838,2024-01-01,
3,1843,2024-01-01,
3,1850,2024-01-01,
3,1853,2024-01-01,
3,1856,2024-01-01,
3,1862,2024-01-01,
3,1865,2024-01-01,
3,1866,2024-01-01,
3,1867,2024-01-01,
3,1870,2024-01-01,
3,1871,2024-01-01,
3,1873,2024-01-01,
3,1874,2024-01-01,
3,1877,2024-01-01,
3,1881,2024-01-01,
3,1884,2024-01-01,
3,1885,2024-01-01,
3,1886,2024-01-01,
3,1888,2024-01-01,
3,1890,2024-01-01,
3,1892,2024-01-01,
3,1895,2024-01-01,
3,1897,2024-01-01,
3,1902,2024-01-01,
3,1903,2024-01-01,
3,1908,2024-01-01,
3,1909,2024-01-01,
3,1914,2024-01-01,
3,1915,2024-01-01,
3,1923,2024-01-01,
3,1926,2024-01-01,
3,1931,2024-01-01,
3,1933,2024-01-01,
3,1936,2024-01-01,
3,1946,2024-01-01,
3,1948,2024-01-01,
3,1949,2024-01-01,
3,1958,2024-01-01,
3,1960,2024-01-01,
3,1963,2024-01-01,
3,1966,2024-01-01,
3,1969,2024-01-01,
3,1973,2024-01-01,
3,1975,2024-01-01,
3,1980,2024-01-01,
3,1983,2024-01-01,
3,1991,2024-01-01,
3,1994,2024-01-01,
3,1996,2024-01-01,
3,1997,2024-01-01,
4,3,2024-01-01,
4,5,2024-01-01,
4,9,2024-01-01,
4,18,2024-01-01,
4,21,2024-01-01,
4,22,2024-01-01,
4,43,2024-01-01,
4,51,2024-01-01,
4,55,2024-01-01,
4,59,2024-01-01,
4,60,2024-01-01,
4,63,2024-01-01,
4,69,2024-01-01,
4,75,2024-01-01,
4,81,2024-01-01,
4,82,2024-01-01,
4,88,2024-01-01,
4,93,2024-01-01,
4,96,2024-01-01,
4,102,2024-01-01,
4,106,2024-01-01,
4,112,2024-01-01,
4,115,2024-01-01,
4,118,2024-01-01,
4,124,2024-01-01,
4,129,2024-01-01,
4,132,2024-01-01,
4,135,2024-01-01,
4,138,2024-01-01,
4,140,2024-01-01,
4,145,2024-01-01,
4,148,2024-01-01,
4,152,2024-01-01,
4,165,2024-01-01,
